"","r (Sp)","p (Sp)","adj.Spear.Pval","distCor","SigNegCorr","cMI_min","t_opt","ratio","meth_regulated","logicSc","numericSc"
"A1BG",-0.0783811918901605,0.243736929680885,0.430373116698364,0.110401276931098,FALSE,0.0103115002351948,"0.62",0.745180374861685,FALSE,FALSE,-1224.6
"A2M",-0.188919945764202,0.00464232888870697,0.022925920923388,0.202334273834149,FALSE,0.0120785827437091,"0.69",0.449078434858678,FALSE,FALSE,-182.6
"A2ML1",-0.0203357880382235,0.762650025521395,0.869955341672751,0.117789923563527,FALSE,0.0100029972136341,"0.37",0.289671387583447,FALSE,TRUE,113
"A4GALT",-0.0865890714545423,0.197674746698364,0.37583708291618,0.156018768452476,FALSE,0.0145368082085622,"0.43",0.573068468967763,FALSE,FALSE,-102.6
"A4GNT",0.0892642892256515,0.184124698833036,0.358577859190068,0.116747989757748,FALSE,0.0167046343102811,"0.53",0.607581379239768,FALSE,FALSE,-274.4
"AAAS",-0.191528502273519,0.00409589130640153,0.0207779252739466,0.198874449689296,FALSE,0.0021022736303341,"0.21",0.516544461681504,FALSE,FALSE,0
"AACS",-0.190628563390023,0.00427748552362095,0.0215023451396349,0.202031405337061,FALSE,0.00140414145656881,"0.14",0.192521029308421,FALSE,FALSE,0
"AADAC",-0.148054103860865,0.0270571948822307,0.09027744502455,0.27708873666214,FALSE,0.00384668394966894,"0.78",0.206739272777621,FALSE,FALSE,-397.6
"AADACL2",0.044660291881158,0.507008127993114,0.680552472418906,0.125521639463914,FALSE,0.00677855683452805,"0.63",0.543079797059285,FALSE,FALSE,-999.4
"AADAT",-0.121463697833017,0.0702407619251524,0.182707323346924,0.190272246673982,FALSE,0.00107810090166713,"0.26",0.0869844581333342,FALSE,FALSE,0
"AAK1",-0.0314864432016898,0.64002316085727,0.78458746050182,0.111936860027992,FALSE,0.000569578901956742,"0.04",0.595658054288612,FALSE,FALSE,0
"AAMDC",0.102387591966826,0.127411553510814,0.277877408470947,0.148765723348324,FALSE,0.000388000439694005,"0.06",0.433399266832433,FALSE,FALSE,0
"AAMP",-0.242076438869498,0.000263180769927818,0.00218477106754163,0.268129317984189,FALSE,0.000111732756101125,"0.04",0.245248916894101,FALSE,FALSE,0
"AANAT",-0.0182765533232879,0.786071100836441,0.883701832213031,0.104123388215616,FALSE,0.00971274836769115,"0.54",0.622210887028287,FALSE,FALSE,-1542
"AAR2",-0.0193575178313281,0.773751101268191,0.875536202092047,0.106101468487597,FALSE,0.000109857908061982,"0.06",0.369597147037614,FALSE,FALSE,0
"AARS",-0.164251735720346,0.014060324552351,0.0547006949911264,0.209069017351427,FALSE,0.000308708789032333,"0.06",0.197850585135472,FALSE,FALSE,0
"AARSD1",-0.493407858952142,4.44089209850063e-15,2.60443960483211e-13,0.480000177736185,FALSE,0.0276293591296342,"0.59",0.24542952237861,TRUE,FALSE,-114
"AASDH",-0.00667073183268567,0.921093375404868,0.960531556021991,0.120257174501526,FALSE,0.000243209091053596,"0.03",0.649278915024526,FALSE,FALSE,0
"AATF",-0.141034540782917,0.0353095407474711,0.111231658559912,0.170275241032657,FALSE,0.00189838064915158,"0.27",0.441176718359232,FALSE,FALSE,-2
"AATK",0.267045625163849,5.36738527765479e-05,0.000571035538384428,0.258061371561024,FALSE,0.005639435249884,"0.68",0.321335642261156,FALSE,FALSE,-2176.4
"ABAT",-0.361767492342698,2.67470658954494e-08,5.82799284243175e-07,0.376721100458337,FALSE,0.00140221491438433,"0.15",0.559768865201065,FALSE,FALSE,0
"ABCA1",0.175822939115057,0.0085041052906667,0.0368282120376117,0.152518098574762,FALSE,0.000382162447674137,"0.36",0.568522790349859,FALSE,FALSE,0
"ABCA2",-0.00488577538689361,0.942163746952905,0.970993726969824,0.0990167314179403,FALSE,0.000693168227770625,"0.05",0.756486723015289,FALSE,FALSE,0
"ABCA3",0.0412261081190704,0.54024819794081,0.706976660449186,0.127079330835831,FALSE,0.000150499701349907,"0.03",0.466117084322673,FALSE,FALSE,0
"ABCA4",-0.0770994625648641,0.251556239798151,0.439115201353563,0.121805658268121,FALSE,0.00505224879114871,"0.8",0.663650139684123,FALSE,FALSE,-78.6
"ABCA5",-0.0512486997642498,0.446354940092822,0.632179746943913,0.119962207177207,FALSE,0.0116863953069288,"0.26",0.402574477605013,FALSE,FALSE,-101.2
"ABCA6",0.318639948404522,1.18092534018288e-06,1.8786434426553e-05,0.308426444981622,FALSE,0.00651705771294472,"0.25",0.276510213375475,FALSE,FALSE,-62.6
"ABCA7",-0.0658508377644142,0.327629755621788,0.52141824853362,0.161467077106528,FALSE,0.000109151327394279,"0.04",0.204859777410613,FALSE,FALSE,0
"ABCA8",0.0130649818771888,0.846165221180589,0.919246517569826,0.106578257581575,FALSE,0.016646187115702,"0.46",0.676669747134624,FALSE,FALSE,-260.4
"ABCA9",0.053964793760064,0.422598142560279,0.610040032390469,0.114857529803849,FALSE,0.00823796828264058,"0.6",0.380206811699993,FALSE,FALSE,-1687.8
"ABCB10",-0.0263014798538959,0.696074335257757,0.825236273158849,0.10624739735468,FALSE,0.000196052758546739,"0.03",0.425785883598282,FALSE,FALSE,0
"ABCB11",-0.115909996572888,0.084167021998635,0.207088469071156,0.151071106901039,FALSE,0.00153615312560114,"0.87",0.316603724265306,FALSE,FALSE,-588.4
"ABCB4",0.000544847525204629,0.993544718382047,0.996842721958257,0.151609282867451,FALSE,0.00731391591217759,"0.64",0.7595500123664,FALSE,FALSE,-861.2
"ABCB5",-0.133191322899331,0.0469608720264552,0.136538462885904,0.156498045024049,FALSE,0.0233834342778412,"0.28",0.469847606778462,FALSE,FALSE,-482.8
"ABCB6",-0.153021536626934,0.0222697720381289,0.0781530434014477,0.214671690524714,FALSE,0.00387613443182136,"0.38",0.153619048060599,FALSE,FALSE,-2
"ABCB8",-0.0739315947976379,0.271622074913617,0.462298732180438,0.130186534996046,FALSE,9.34000683013549e-05,"0.03",0.43776825429258,FALSE,FALSE,0
"ABCB9",-0.0271704299671801,0.686554442637851,0.818725722793625,0.122554338941582,FALSE,0.000257583583266581,"0.05",0.52909044221628,FALSE,FALSE,0
"ABCC1",-0.130768346343586,0.0511527903654887,0.145102922319461,0.143980061620463,FALSE,0.00327550242213528,"0.06",0.485394688810366,FALSE,FALSE,0
"ABCC10",-0.0142266382357561,0.832679894861621,0.911724930394649,0.121379138203249,FALSE,0.00377459785947531,"0.69",0.35681120396717,FALSE,FALSE,-249.8
"ABCC11",-0.169741421895543,0.0111174195440518,0.0453310763006856,0.176239343226028,FALSE,0.0083691762897896,"0.44",0.526656228797649,FALSE,FALSE,-18
"ABCC12",-0.0624459615782452,0.353312833809904,0.545280398658176,0.138312719756707,FALSE,0.0119556411925555,"0.52",0.307165123620145,FALSE,FALSE,-877
"ABCC13",-0.300937089047954,4.75772124097773e-06,6.65290842095439e-05,0.290532567341096,FALSE,0.0108585305530707,"0.61",0.27492737733383,FALSE,FALSE,-62
"ABCC2",-0.706824497463511,0,0,0.698183238034602,TRUE,0.0564793924483674,"0.52",0.234680579191684,TRUE,TRUE,159.4
"ABCC3",0.112260773656437,0.0944691614129443,0.225277527235439,0.172334966720917,FALSE,0.000514190119901937,"0.06",0.311587855221483,FALSE,FALSE,0
"ABCC4",-0.105182055854702,0.11729631677087,0.263670667828949,0.145873103353271,FALSE,0.0223457977706577,"0.47",0.674630156941425,FALSE,FALSE,-167.8
"ABCC5",-0.0162913197456915,0.808834305632369,0.89687419445723,0.108131929670127,FALSE,0.000612579776389684,"0.21",0.875669507706004,FALSE,FALSE,0
"ABCC8",0.0657571809477639,0.328319701445557,0.522016811524174,0.116007135033144,FALSE,0.0114184942726449,"0.65",0.604044316615302,FALSE,FALSE,-56.6
"ABCC9",0.27375167221488,3.40622450130112e-05,0.000383011971054787,0.272229724956263,FALSE,0.0203676804141901,"0.29",0.404951533252833,FALSE,FALSE,-84.6
"ABCD2",-0.0188294632594065,0.779762599709038,0.879433747165149,0.0824018888248254,FALSE,0.00372278383499188,"0.11",0.335420843539142,FALSE,FALSE,-4
"ABCD3",-0.162303422719174,0.0152580898221788,0.0583211293203125,0.198199029634878,FALSE,9.67155803733203e-05,"0.04",0.203045914290864,FALSE,FALSE,0
"ABCD4",-0.0399930311402219,0.552442062698694,0.717754550324282,0.109282035000404,FALSE,0.000497577325413778,"0.12",0.446323582747408,FALSE,FALSE,0
"ABCE1",-0.0077966782146971,0.907829537828228,0.954017640475456,0.088873706553641,FALSE,0.000681655588534971,"0.11",0.228632997682261,FALSE,FALSE,0
"ABCF1",-0.108990094810004,0.104533479426696,0.242280899622866,0.16202381965169,FALSE,0.000320813590677976,"0.06",0.412829643550185,FALSE,FALSE,0
"ABCF2",-0.12001903449448,0.0736687860902874,0.188620254220744,0.151607604686525,FALSE,0.000118667965168162,"0.04",0.520585274902854,FALSE,FALSE,0
"ABCF3",-0.0638981680772489,0.342207967723569,0.534935356521076,0.124021365896268,FALSE,0.000171576805817887,"0.14",0.304012566350706,FALSE,FALSE,0
"ABCG1",-0.064250398491128,0.339548277095306,0.532472407928624,0.138083772108415,FALSE,0.00717690666491316,"0.41",0.537043592471162,FALSE,FALSE,0
"ABCG2",-0.0384239347741103,0.568150205876375,0.730673644650961,0.198191761458672,FALSE,0.00794697763269007,"0.51",0.211462428986802,FALSE,TRUE,239
"ABCG4",0.0226082086978239,0.737053266727633,0.853056839291639,0.0897386381312399,FALSE,0.0103692841741425,"0.64",0.778252183384696,FALSE,FALSE,-246.4
"ABCG5",0.19589681548171,0.00330937052366442,0.0175620355871962,0.204507878845416,FALSE,0.00159097386161691,"0.73",0.352939726088109,FALSE,FALSE,-1533.4
"ABHD1",0.0657800122388828,0.32815142295369,0.521960460636634,0.209355923700791,FALSE,0.00355362983095594,"0.51",0.11358223340083,FALSE,FALSE,0
"ABHD10",0.0622825107461323,0.354576740188125,0.54591126788099,0.140297828845122,FALSE,0.000182616882229605,"0.04",0.699554113829106,FALSE,FALSE,0
"ABHD11",0.00184014541531375,0.978200657890718,0.990042874149204,0.0762865114349918,FALSE,9.97489003127592e-05,"0.03",0.461752103240207,FALSE,FALSE,0
"ABHD12",-0.0590188361959492,0.380404612472161,0.570219935379176,0.12563388970541,FALSE,0.000512734791548041,"0.05",0.430984770288665,FALSE,FALSE,0
"ABHD12B",-0.334550448038358,3.12067271801553e-07,5.50695958083339e-06,0.38024078315399,FALSE,0.017118784066103,"0.68",0.325614476148829,FALSE,FALSE,-1376.8
"ABHD14A",0.0882940469273148,0.188957788028837,0.364555549146306,0.120994352341639,FALSE,0.00602313875851459,"0.64",0.362698343999451,FALSE,FALSE,-863.6
"ABHD16A",0.0476641617380656,0.478833332872195,0.658644563289316,0.128477205099222,FALSE,9.90664640774303e-05,"0.04",0.556508106218112,FALSE,FALSE,0
"ABHD16B",-0.0460545448692583,0.493824156061761,0.670181804243154,0.112800053780282,FALSE,0.00133582919045739,"0.83",0.595630732391391,FALSE,FALSE,-1666.6
"ABHD18",-0.0150744837269372,0.822868051373572,0.906768635122708,0.119998339585138,FALSE,0.000805058319630739,"0.13",0.909838345246549,FALSE,FALSE,0
"ABHD2",-0.155670110065263,0.020030145350074,0.0719909756178945,0.174307279468756,FALSE,0.00146512678711781,"0.04",0.589963527082818,FALSE,FALSE,0
"ABHD4",0.0485904568875147,0.470319686847017,0.652327152435891,0.118693169042775,FALSE,0.000152526930593958,"0.06",0.412869961864497,FALSE,FALSE,0
"ABHD5",-0.00288114739463285,0.965874515709616,0.983243153753469,0.090482536141755,FALSE,0.000152843782184672,"0.06",0.450556460743102,FALSE,FALSE,0
"ABHD6",-0.00812726382929367,0.903939859596268,0.95190198537531,0.101452679146794,FALSE,6.86591993518166e-05,"0.02",0.280106071100958,FALSE,FALSE,0
"ABHD8",-0.128548479862697,0.055262050128563,0.153205326179563,0.245109063385416,FALSE,0.0069675996064121,"0.33",0.169668226571308,FALSE,FALSE,0
"ABI1",-0.0893193324938174,0.183853261081161,0.358284384464328,0.241899546526114,FALSE,0.000211357415790926,"0.07",0.238850428931427,FALSE,FALSE,0
"ABI2",-0.0134540114769841,0.84164389997931,0.916610429218209,0.121440961343607,FALSE,9.1273165771344e-05,"0.04",0.412222783740146,FALSE,FALSE,0
"ABI3",-0.0690420306651878,0.304680201283232,0.495992103093973,0.143579232524568,FALSE,0.00787987084680507,"0.8",0.824416251925725,FALSE,FALSE,-914.2
"ABL1",-0.0834054972247705,0.214726599210469,0.396552898557577,0.11491525908259,FALSE,0.00520073575856347,"0.18",0.531245142797817,FALSE,FALSE,-2
"ABL2",-0.0503067000031996,0.454767352737907,0.638798564594191,0.0987678610008105,FALSE,0.0067293999090106,"0.28",0.626909763302852,FALSE,FALSE,-8
"ABLIM1",-0.0966587906329627,0.150240497401773,0.310738760935657,0.126791208255251,FALSE,0.00397905474281755,"0.13",0.521510702055837,FALSE,FALSE,-2
"ABLIM3",0.0645755059992728,0.337105108960123,0.530405102031758,0.0871366349226968,FALSE,0.00380931145844845,"0.36",0.294755665963749,FALSE,FALSE,0
"ABO",-0.154459342254187,0.0210285133514785,0.0747257083186179,0.214453260532505,FALSE,0.00461923925615522,"0.39",0.196762620718182,FALSE,FALSE,0
"ABR",-0.0322271717211661,0.632170514401392,0.779093154601528,0.100731211698531,FALSE,0.00474913430600734,"0.74",0.676690124395769,FALSE,FALSE,-1077.4
"ABRA",0.0596113615170589,0.375632136282259,0.565438848486179,0.111149147149745,FALSE,0.000948517478150348,"0.96",0.855310867920623,FALSE,FALSE,-2473.4
"ABT1",-0.0238293691212138,0.723414726397543,0.844401702621472,0.0975496088308473,FALSE,0.000379223325810506,"0.06",0.513833386838976,FALSE,FALSE,0
"ABTB1",0.0810486613357922,0.228011489848772,0.41318976823018,0.122379565683736,FALSE,0.00320630781316326,"0.48",0.587592312952258,FALSE,FALSE,-4
"ABTB2",-0.11940712781955,0.0751611607631624,0.191553226813328,0.171949503276768,FALSE,0.00723876989363342,"0.45",0.207414746278314,FALSE,TRUE,216
"ACAA1",-0.095585919873318,0.154840600376343,0.317295891238795,0.132348539255022,FALSE,0.000201549280031513,"0.03",0.5054686924277,FALSE,FALSE,0
"ACAA2",-0.208047946595219,0.00178647860657555,0.0106304946059124,0.432703423692391,FALSE,0.00597285727882603,"0.29",0.092088597416822,FALSE,FALSE,0
"ACACA",-0.00595923599066909,0.929486405873544,0.965578656754291,0.143897170448236,FALSE,0.000100544566570262,"0.04",0.688092485520821,FALSE,FALSE,0
"ACAD8",0.101588986604483,0.130422747057535,0.28230322113739,0.126260444804016,FALSE,0.000580096130222983,"0.03",0.837764692683996,FALSE,FALSE,0
"ACAD9",-0.0531505414393171,0.429641801534335,0.61733514827971,0.125333895913177,FALSE,0.000111742024022331,"0.03",0.292949720785288,FALSE,FALSE,0
"ACADL",-0.130511307347671,0.0516151978543773,0.145838914742905,0.150822440172945,FALSE,0.0101919415748989,"0.47",0.292575969922903,FALSE,FALSE,-94.6
"ACADM",-0.10947482556227,0.102990648459191,0.239647407034532,0.139664371103241,FALSE,0.000317248405356954,"0.07",0.172614719960458,FALSE,FALSE,0
"ACADS",-0.120390169156985,0.0727754140528327,0.186989314385746,0.14352962894244,FALSE,0.000265395831036132,"0.03",0.472881263404456,FALSE,FALSE,0
"ACADSB",-0.210339820914524,0.00158417535173871,0.00963087109143681,0.226539758642223,FALSE,0.000658279059205557,"0.06",0.24898563799569,FALSE,FALSE,0
"ACADVL",-0.0523686947864945,0.436468445579976,0.623496126574982,0.0942099212128085,FALSE,0.00997458072509284,"0.68",0.778435770032079,FALSE,FALSE,-391.6
"ACAN",-0.0781745915804944,0.244985716132832,0.431995754939988,0.102469319254876,FALSE,0.0198334824602495,"0.41",0.65026031463236,FALSE,TRUE,-402.4
"ACAT1",-0.0578832449917052,0.38965401748418,0.579004356246504,0.113383917517663,FALSE,0.000183429544082352,"0.03",0.533843566428643,FALSE,FALSE,0
"ACBD3",0.160025018619237,0.0167711512053166,0.0627813053058977,0.172129425853715,FALSE,0.000193440068605856,"0.05",0.256746429626547,FALSE,FALSE,0
"ACBD5",-0.074606236745721,0.267260092762926,0.457782908092034,0.124583191762993,FALSE,6.16874270846703e-05,"0.03",0.47904261200668,FALSE,FALSE,0
"ACBD6",-0.1092526272563,0.103695627572815,0.240765466734331,0.14529491454693,FALSE,0.000670200062400206,"0.02",0.560606212960655,FALSE,FALSE,0
"ACD",-0.0351613509737174,0.601474249727788,0.756205040080116,0.0893365976619108,FALSE,0.000123056339202356,"0.93",0.101032177381225,FALSE,FALSE,-2516.6
"ACE",-0.02730082552291,0.685130084971855,0.817771713411121,0.105472114629701,FALSE,0.000418650251961299,"0.24",0.246354723448527,FALSE,FALSE,0
"ACHE",-0.132652752047371,0.0478669407074539,0.138230156065523,0.205706852654798,FALSE,0.00229831775447323,"0.28",0.261200390793553,FALSE,FALSE,0
"ACIN1",-0.0725718900186769,0.280559881470037,0.471385388079931,0.102766122178233,FALSE,0.000314163680101915,"0.08",0.490923716163748,FALSE,FALSE,0
"ACKR1",0.35294757371066,6.08340859908907e-08,1.22793185900791e-06,0.356283281656875,FALSE,0.00428243897549118,"0.3",0.144251306828011,FALSE,FALSE,-22
"ACKR2",-0.104386951874803,0.120108463688428,0.267745569205596,0.13663720195557,FALSE,0.00549281064597506,"0.63",0.447454574616092,FALSE,FALSE,-525
"ACKR3",-0.136953096594352,0.0410237397005093,0.124109244174017,0.264887715950458,FALSE,0.00708309534894174,"0.44",0.176718770250168,FALSE,FALSE,-2
"ACLY",-0.110510082536346,0.0997558142797184,0.234434118566451,0.129991976114927,FALSE,0.000271830448741901,"0.04",0.851381660646636,FALSE,FALSE,0
"ACMSD",0.0455231863254663,0.498827058304152,0.674184397565918,0.107078451462365,FALSE,0.00494527467160236,"0.37",0.336903772543649,FALSE,FALSE,-4
"ACO1",-0.0798118407854069,0.235211260733368,0.42080290507284,0.123081656388316,FALSE,0.000845393893126819,"0.17",0.850014076780703,FALSE,FALSE,0
"ACOT11",0.0737059326715553,0.273091868980514,0.463672947390472,0.145630612917569,FALSE,0.00909903730684608,"0.54",0.529677692881465,FALSE,FALSE,-423.6
"ACOT12",0.0132321838135332,0.844221366466129,0.918255545204953,0.100719165387553,FALSE,0.0170080052873689,"0.25",0.499509674826624,FALSE,FALSE,-422.8
"ACOT2",-0.237021658906521,0.000356148395441291,0.002817635762055,0.241384927429749,FALSE,0.0166042132308099,"0.39",0.385595087711016,FALSE,FALSE,-218.4
"ACOT4",-0.246941929116817,0.000195504534112878,0.00172500557494207,0.285098996717895,FALSE,0.00661639762649571,"0.53",0.500488015330067,FALSE,FALSE,-46
"ACOT7",-0.302234173645318,4.30905602821774e-06,6.06147404064806e-05,0.302343120855216,FALSE,0.00113907485140996,"0.13",0.0544781587748318,FALSE,FALSE,0
"ACOT8",-0.299222631474393,5.4192698231148e-06,7.4979287177086e-05,0.389115199202536,FALSE,0.0161569240100742,"0.27",0.166576185592509,FALSE,FALSE,-4
"ACOX1",-0.043358380802327,0.519482738663696,0.691002315884411,0.0921795065987546,FALSE,0.000370263611437743,"0.06",0.447920388729841,FALSE,FALSE,0
"ACOX2",-0.547455286805063,0,0,0.633106679343957,TRUE,0.037067363777202,"0.37",0.218111221826494,TRUE,FALSE,-28
"ACOX3",-0.102667778004125,0.126367918639537,0.276419562984388,0.136869954560435,FALSE,0.000147755364186435,"0.07",0.252371575902112,FALSE,FALSE,0
"ACP1",-0.199677744514625,0.00274184286790979,0.0151314811455621,0.211384465384351,FALSE,0.00911514592670463,"0.43",0.429125520619355,FALSE,FALSE,-38
"ACP2",-0.179181445514135,0.00730837142131469,0.0328194599293171,0.183286530876516,FALSE,0.000288249173252173,"0.06",0.580819945896569,FALSE,FALSE,0
"ACP5",-0.234949398706388,0.000402428150607648,0.003127108134056,0.250220824218653,FALSE,0.00836205198589645,"0.8",0.566242775181475,FALSE,FALSE,-2683
"ACP6",-0.15036238892376,0.0247326974860169,0.0846497509857286,0.172422674602589,FALSE,0.00011693899990043,"0.03",0.340916468376381,FALSE,FALSE,0
"ACPT",-0.0839975987703085,0.211477973652771,0.393141176485849,0.147153814061892,FALSE,0.0143743074302271,"0.73",0.517909273656378,FALSE,FALSE,-2001.4
"ACR",-0.0712354515661905,0.289536025823593,0.480508330622062,0.157178569166638,FALSE,0.0104363713865597,"0.39",0.39962612231509,FALSE,FALSE,-805
"ACRBP",-0.221700639858329,0.000857073045422929,0.00587735721899098,0.259204942664771,FALSE,0.0292504328186386,"0.62",0.36984446534086,FALSE,TRUE,-49.8
"ACRV1",-0.0657804821171567,0.328147960290075,0.521960460636634,0.121668794705011,FALSE,0.000286643211776223,"0.89",0.799494521252535,FALSE,FALSE,-4399.8
"ACSBG1",-0.0379862273076013,0.572569619660618,0.734069557338909,0.149453159432238,FALSE,0.0104539060318006,"0.66",0.315844170554423,FALSE,FALSE,-285.2
"ACSBG2",0.0846056372016411,0.208178791632274,0.389216747939929,0.119642040804126,FALSE,0.0129629870108295,"0.69",0.472872821831268,FALSE,FALSE,-861
"ACSL1",-0.0881549705190006,0.189658115370211,0.365667298656207,0.12268559929198,FALSE,0.000752485712569552,"0.18",0.79443388734018,FALSE,FALSE,0
"ACSL3",-0.162556682824553,0.015097510462927,0.0578010566213001,0.172245580370613,FALSE,9.22761466781819e-05,"0.02",0.934085599056226,FALSE,FALSE,0
"ACSL5",-0.517004171033549,0,0,0.550152469204937,TRUE,0.0175614336455992,"0.61",0.104415124476095,TRUE,FALSE,-1182
"ACSL6",-0.321393943591253,9.43022243404812e-07,1.53540693442761e-05,0.47213130183836,FALSE,0.00505993537571864,"0.37",0.0415735917980303,TRUE,TRUE,231.4
"ACSM1",0.0163086336690347,0.808635053118224,0.89687419445723,0.144431003678254,FALSE,0.00331943113385271,"0.67",0.202373811789327,FALSE,FALSE,-3157
"ACSM3",-0.14819053122415,0.0269147791522566,0.0899040568565602,0.153189144273859,FALSE,0.000687064431527596,"0.11",0.459771443676528,FALSE,FALSE,0
"ACSS1",-0.260363462437453,8.34483904479377e-05,0.000831111930367909,0.261926002578207,FALSE,0.0199149138701351,"0.37",0.28955754622369,FALSE,FALSE,-50
"ACSS2",-0.205643100678327,0.00202387640335289,0.0118340550807162,0.247575165190152,FALSE,0.0153631761917606,"0.4",0.395248702333826,FALSE,FALSE,-116.6
"ACTA1",-0.123288086292571,0.0660986125169769,0.175055143641906,0.162736184872459,FALSE,0.0147852697017149,"0.41",0.422076545219095,FALSE,FALSE,-724.6
"ACTA2",-0.42879577540056,2.17972306870706e-11,7.62450312579194e-10,0.405684957657993,FALSE,0.00318279286939952,"0.8",0.2420810563136,FALSE,FALSE,-1256.6
"ACTB",-0.0635648059975414,0.344737338344434,0.536824801110196,0.130584067158226,FALSE,6.83239006281292e-05,"0.01",0.695542074510843,FALSE,FALSE,0
"ACTC1",-0.0556296507510268,0.408407325978747,0.597900917888884,0.106576951610634,FALSE,0.0116770593663636,"0.33",0.805285836024067,FALSE,FALSE,-496.8
"ACTG1",-0.196320518768773,0.00324086798820744,0.0172553531368515,0.211007717473075,FALSE,0.000371677554440211,"0.08",0.263434533203118,FALSE,FALSE,-2
"ACTG2",-0.173779801582492,0.0093137684222917,0.0396070354119677,0.171070197910845,FALSE,0.00841681428133877,"0.64",0.653628557892223,FALSE,FALSE,-1735.8
"ACTL6A",0.0490736369674267,0.465911912865217,0.648655914592557,0.142850709282035,FALSE,0.000248190114274434,"0.04",0.520429111213355,FALSE,FALSE,0
"ACTL6B",0.029660389915185,0.659551959988499,0.799749892008922,0.0881807288297985,FALSE,0.00797270080563786,"0.35",0.495775523436488,FALSE,FALSE,-34
"ACTL7A",0.0604391680220587,0.369026408815158,0.559496835499877,0.116995199963654,FALSE,0.00192736548755192,"0.67",0.895866898256811,FALSE,FALSE,-992.4
"ACTL7B",0.147537009914052,0.0276028660964687,0.0917087332427206,0.184721241768352,FALSE,0.00139585746770448,"0.84",0.259114766724399,FALSE,FALSE,-5162.6
"ACTL8",-0.0437068234153436,0.51612869243717,0.687938153148956,0.134872762343436,FALSE,0.0195439978288926,"0.48",0.541216538318647,FALSE,FALSE,-132.6
"ACTN1",0.0265833722445869,0.692980724606612,0.823114897989068,0.103371113295841,FALSE,9.64638290812665e-05,"0.07",0.542672233987312,FALSE,FALSE,0
"ACTN2",-0.0970250621745728,0.148693982854381,0.308483750420177,0.111705903616668,FALSE,0.0166244474920077,"0.76",0.428179374561687,FALSE,FALSE,-142.6
"ACTN3",0.129629659689072,0.0532277343504246,0.148790261447191,0.149896353860406,FALSE,0.00755699670425834,"0.52",0.626813947017233,FALSE,FALSE,-95.2
"ACTN4",-0.0998099255338923,0.137327709811811,0.292734004206442,0.145487313598765,FALSE,0.000385374178339507,"0.07",0.41464258226143,FALSE,FALSE,0
"ACTR1A",-0.0781815619160807,0.244943511700138,0.431985953908022,0.134758146459066,FALSE,0.000130134794692285,"0.05",0.310450705497476,FALSE,FALSE,0
"ACTR1B",-0.0223760937874166,0.739655124953391,0.855095997585089,0.0860656895491107,FALSE,0.000164028073941883,"0",1,FALSE,FALSE,0
"ACTR2",-0.0515273040497256,0.443883864310249,0.63005557967931,0.0949253995371326,FALSE,0.000928931945207058,"0.06",0.807578816531365,FALSE,FALSE,0
"ACTR3",0.00357315996329449,0.957684933669558,0.979088577758972,0.0996847081292635,FALSE,0.000264359666798487,"0.08",0.772616652459587,FALSE,FALSE,0
"ACTR3B",0.097968156440011,0.144767523634341,0.303489163898562,0.1484667974297,FALSE,0.000575246068526166,"0.04",0.613162548820558,FALSE,FALSE,0
"ACTR5",-0.0225985001786031,0.73716203323276,0.853098964043568,0.127037507565834,FALSE,0.00185517020239606,"0.24",0.526939679390151,FALSE,FALSE,0
"ACTR6",-0.174172305646425,0.00915312123003931,0.0390789543859845,0.194078932153072,FALSE,0.00117309242269823,"0.04",0.470000580283796,FALSE,FALSE,0
"ACTRT2",0.029627950337147,0.659901028994196,0.799826980565039,0.132084751198786,FALSE,0.00190783416380411,"0.18",0.678279900403733,FALSE,FALSE,0
"ACVR1",0.0450145896896707,0.50364059398059,0.677652701956762,0.130526411581522,FALSE,0.00863565631079422,"0.47",0.35077143291357,FALSE,FALSE,-30
"ACVR1B",-0.0862482736791985,0.199451625007354,0.378231706348948,0.110137939080988,FALSE,8.68897681803947e-05,"0.03",0.352724274672878,FALSE,FALSE,0
"ACVR1C",-0.0176115016361653,0.793677585525007,0.887673381129229,0.112626718823472,FALSE,8.47458902474878e-05,"0.04",0.623468453870832,FALSE,FALSE,0
"ACVR2A",-0.0726222086356184,0.280225625699034,0.471159560082757,0.108684586079096,FALSE,0.000141998960574378,"0.05",0.357969294348418,FALSE,FALSE,0
"ACVR2B",-0.0979594729749982,0.144803312716651,0.303510215203393,0.145764394364916,FALSE,8.84440079442399e-05,"0.12",0.776177956729397,FALSE,FALSE,0
"ACVRL1",-0.354599176938909,5.22568746053054e-08,1.07693013609675e-06,0.358598218285695,FALSE,0.0176505103309719,"0.65",0.258796160050062,FALSE,FALSE,-176.6
"ACY1",-0.576754463683587,0,0,0.57887665108372,TRUE,0.0139331484435204,"0.72",0.0733610677608487,TRUE,FALSE,-269.8
"ACY3",-0.0721823070051717,0.283156898088222,0.47401670717603,0.123656590391888,FALSE,0.00290591722518002,"0.44",0.451804894149295,FALSE,FALSE,0
"ACYP1",0.0054062813392763,0.936014666242674,0.968959048286907,0.129563227848987,FALSE,0.000270510441591401,"0.09",0.588955730969113,FALSE,FALSE,0
"ACYP2",0.180213101990425,0.00697243643427892,0.0315391714072448,0.190048867276458,FALSE,0.000640972554739217,"0.07",0.325575744950205,FALSE,FALSE,0
