"","r (Sp)","p (Sp)","adj.Spear.Pval","distCor","SigNegCorr","cMI_min","t_opt","ratio","meth_regulated","logicSc","numericSc"
"A1BG",0.109232480533927,0.565566963706316,0.881970777147178,0.31748287101859,FALSE,0.000284647164117384,"0.69",0.0902691628166065,FALSE,FALSE,-78
"A2M",-0.369966629588432,0.0441853870777664,0.339122845821857,0.454242829050324,FALSE,0.00602335938085521,"0.49",0.072624578311911,FALSE,FALSE,-20
"A2ML1",-0.135483870967742,0.4753226725917,0.845472946753699,0.276510835464372,FALSE,0.023286251060536,"0.34",0.32454744726481,FALSE,FALSE,0
"A4GALT",-0.360622914349277,0.0502621200534548,0.357052796552341,0.42778522295398,FALSE,0.0337961056360561,"0.34",0.383294064424533,FALSE,TRUE,21
"A4GNT",-0.165739710789766,0.381412663113064,0.801714737287435,0.253125121892068,FALSE,0.00625633314735545,"0.55",0.434297359937672,FALSE,FALSE,-91
"AAAS",-0.129254727474972,0.496036432683306,0.854076691243376,0.254361772480738,FALSE,-3.42519070745479e-05,"0",1,FALSE,FALSE,0
"AACS",-0.128364849833148,0.499032221127061,0.854076691243376,0.294704841453587,FALSE,0.00589535845651326,"0.22",0.258004121735574,FALSE,FALSE,0
"AADAC",0.195550611790879,0.3003868597964,0.746628958518011,0.335860455618484,FALSE,0.00458939637910874,"0.83",0.177884188736877,FALSE,FALSE,-54
"AADACL2",0.181757508342603,0.336419305218801,0.778286535230216,0.364188233352708,FALSE,-0.00307457109617205,"0.21",-1.20368952354602,FALSE,FALSE,-143
"AADAT",-0.481646273637375,0.00704074384294606,0.132410280317921,0.625866989287071,FALSE,0.000897507672479688,"0.09",0.00366348702625595,TRUE,FALSE,0
"AAK1",-0.0700778642936596,0.712891457894315,0.930560109195762,0.217965978543857,FALSE,0.000554064687955128,"0.07",0.0486884817545392,FALSE,FALSE,0
"AAMP",-0.222246941045606,0.237838931531293,0.68848430766156,0.296658515312677,FALSE,1.33183179576604e-05,"0",1,FALSE,FALSE,0
"AANAT",-0.398442714126808,0.0291951267782984,0.281517355751011,0.357376289406684,FALSE,-0.000263373805705097,"0.54",-0.0217340202048649,FALSE,FALSE,-201
"AARS",-0.0585094549499444,0.75875552957218,0.945655481721571,0.242630504601589,FALSE,0.000169464315620812,"0",1,FALSE,FALSE,0
"AARSD1",-0.267630700778643,0.152768207979634,0.580365911184168,0.27637099296118,FALSE,0.0117554782292622,"0.35",0.621674243688942,FALSE,FALSE,-4
"AASDH",-0.199555061179088,0.290399985784405,0.739276879992168,0.327373828206244,FALSE,8.68701792440274e-05,"0.03",0.263186817985867,FALSE,FALSE,0
"AASS",0.53726362625139,0.00220240967252772,0.0672504609415116,0.521257402660091,FALSE,0.0258184818554201,"0.63",0.2179478328526,FALSE,FALSE,-174
"AATF",-0.164849833147942,0.384010240846991,0.803457787029098,0.263087190959329,FALSE,0.00587281456517648,"0.35",0.365558678642089,FALSE,FALSE,-2
"AATK",0.236484983314794,0.208326305268214,0.655688141186381,0.359744168048945,FALSE,0.00697752297410847,"0.79",0.231381271810618,FALSE,FALSE,-172
"ABAT",-0.25027808676307,0.182228113601839,0.626112868240558,0.470470022631714,FALSE,0.0465399165094763,"0.26",0.317125383914993,FALSE,FALSE,0
"ABCA1",-0.376195773081201,0.0404706389229528,0.32557081269534,0.401003027186323,FALSE,0.0631646924391791,"0.31",0.295287658821046,FALSE,FALSE,-29
"ABCA2",-0.296106785317019,0.11210685578909,0.512031272580727,0.409946527135246,FALSE,7.47866352891651e-05,"0.05",0.219791360831166,FALSE,FALSE,0
"ABCA3",-0.057174638487208,0.76410292279531,0.946401166724668,0.25947022549781,FALSE,0.0442183595422863,"0.41",0.489201758180915,FALSE,FALSE,-14
"ABCA4",0.0327030033370412,0.863786459147252,0.970019811117512,0.29088676365047,FALSE,0.00366730598162709,"0.33",0.153242688238568,FALSE,FALSE,-72
"ABCA5",-0.160845383759733,0.395825347288564,0.80983071322961,0.332301336678633,FALSE,0.0337108843685359,"0.25",0.421244768530895,FALSE,FALSE,-6
"ABCA6",0.0700778642936596,0.712891457894315,0.930560109195762,0.257358613030636,FALSE,-0.00272505162425877,"0.48",19.1507874082209,FALSE,FALSE,-2
"ABCA7",-0.0131256952169077,0.945116671994447,0.986907545245902,0.353520809939093,FALSE,1.99847318006956e-05,"0.03",0.0867083038429843,FALSE,FALSE,0
"ABCA8",0.185761957730812,0.325698081910605,0.768349846816732,0.330128670638071,FALSE,0.00494120111126525,"0.22",0.0753721618515601,FALSE,FALSE,-2
"ABCA9",-0.00600667408231368,0.974869076868524,0.994681485926607,0.269791167004373,FALSE,0.00454104530428296,"0.57",0.300928964741333,FALSE,FALSE,-12
"ABCB1",0.00511679644048943,0.978591258394917,0.994726702898522,0.169287853202635,FALSE,0.0204071092068558,"0.19",0.524170857339412,FALSE,FALSE,0
"ABCB10",0.123025583982202,0.517195874907898,0.861285433672308,0.266759349440112,FALSE,0.000116586071663804,"0.07",0.623360632332172,FALSE,FALSE,0
"ABCB11",0.0233592880978865,0.902484021476916,0.97715336955069,0.261783831521191,FALSE,-0.000274602200412621,"0.51",-0.0855826800826809,FALSE,FALSE,-76
"ABCB4",0.223581757508343,0.234959490783647,0.686093793267723,0.290784781199524,FALSE,0.0043030715597572,"0.72",0.150216141259971,FALSE,FALSE,-25
"ABCB5",-0.00912124582869855,0.961846017337826,0.992154823005846,0.268266717095609,FALSE,0.00420901029913977,"0.35",0.144123871970734,FALSE,FALSE,-70
"ABCB6",-0.511457174638487,0.00386817216230639,0.0957267267791685,0.863640149090629,TRUE,0.00898996385182505,"0.52",0.0319046531098473,TRUE,FALSE,-32
"ABCB7",-0.466518353726363,0.00935793496866077,0.154053309143504,0.329091765326379,FALSE,0.0120865639612793,"0.44",0.221126977006421,FALSE,FALSE,-2
"ABCB8",-0.22091212458287,0.24074183075198,0.690900121047322,0.417191119963912,FALSE,1.92140538212128e-05,"0.04",0.203740653093488,FALSE,FALSE,0
"ABCB9",-0.352169076751947,0.0563135806817434,0.378276737412137,0.350906774538498,FALSE,0.000142199037066874,"0.06",0.836108439597481,FALSE,FALSE,0
"ABCC1",0.104783092324805,0.581596253766823,0.889864203466775,0.21225672878766,FALSE,0.0274121385938853,"0.21",0.525579142199044,FALSE,FALSE,-45
"ABCC10",0.141713014460512,0.455066758949066,0.838459580681661,0.297300931857812,FALSE,0.022289004786352,"0.3",0.538804928714451,FALSE,FALSE,-99
"ABCC11",0.189766407119021,0.315189482908271,0.759651461140473,0.302264057037101,FALSE,-0.000718227246837035,"0.38",-0.107845933816285,FALSE,FALSE,0
"ABCC12",-0.0246941045606229,0.896940281892987,0.976315315344796,0.297548270242238,FALSE,0.0176350311212654,"0.14",0.656400988945138,FALSE,FALSE,-39
"ABCC13",-0.536818687430478,0.00222474056923572,0.0675690591602901,0.468684854189869,TRUE,-0.000767308575246609,"0.63",-0.104284689039174,FALSE,FALSE,-155
"ABCC2",-0.60622914349277,0.000384004975103602,0.0246435735152645,0.674520534998259,TRUE,0.0696870593413857,"0.4",0.180287713442257,TRUE,TRUE,35
"ABCC3",-0.34860956618465,0.0590269352054691,0.387340818601342,0.475517611177071,FALSE,0.00097613113063775,"0.07",0.00863725514967264,TRUE,FALSE,0
"ABCC4",-0.053615127919911,0.778414109065849,0.950957825863517,0.251823449483192,FALSE,0.0486196916492166,"0.45",0.47671386711825,FALSE,FALSE,-10
"ABCC5",0.0660734149054505,0.728665867429545,0.936408596915059,0.30785028784137,FALSE,0.00327276280414626,"0.27",0.320046568900167,FALSE,FALSE,0
"ABCC6",-0.341490545050056,0.0647605499254225,0.406417174918715,0.341570788503787,FALSE,0.0423179343653665,"0.66",0.476155794485723,FALSE,FALSE,-8
"ABCC8",-0.13503893214683,0.476787180889819,0.845958386086763,0.262356125182756,FALSE,0.0193762937561318,"0.75",0.665161590625915,FALSE,FALSE,-20
"ABCC9",-0.216907675194661,0.249591607583512,0.701239443616401,0.376464737935088,FALSE,0.0178548071348566,"0.41",0.208905915582195,FALSE,FALSE,-25
"ABCD1",-0.000667408231368187,0.99720724401439,0.99843782148607,0.213772259465211,FALSE,0.00183372261963022,"0.27",0.138298340166692,FALSE,FALSE,-2
"ABCD2",-0.0505005561735261,0.790995111941978,0.954015021931295,0.217934589699972,FALSE,-0.000463737988586168,"0.2",2.22341939413129,FALSE,FALSE,-4
"ABCD3",-0.0482758620689655,0.800013362090356,0.957571315066845,0.31194974304065,FALSE,0.000214237847343375,"0.04",0.323486325057383,FALSE,FALSE,0
"ABCD4",-0.2,0.28930352872544,0.737808437986591,0.264489797802926,FALSE,-6.53871221028586e-06,"0",1,FALSE,FALSE,0
"ABCE1",-0.099888765294772,0.599456532561358,0.897367785103382,0.284307722656286,FALSE,4.71541501413642e-05,"0.07",0.0537162414875913,FALSE,FALSE,0
"ABCF1",0.221802002224694,0.238803956397104,0.688995209731956,0.402485946610947,FALSE,0.000525053122721449,"0.09",0.11022404607547,FALSE,FALSE,0
"ABCF2",0.195105672969967,0.301509705313312,0.747457167755109,0.298847587937606,FALSE,5.8973055917496e-05,"0.04",0.519354787774366,FALSE,FALSE,0
"ABCF3",-0.0727474972191324,0.70243884742446,0.92887111384103,0.212062071095981,FALSE,0.000239700828048548,"0.11",0.498647304824693,FALSE,FALSE,0
"ABCG1",-0.148832035595106,0.432491882390212,0.82886372398691,0.277013749575655,FALSE,0.0443963074423318,"0.52",0.586733437880081,FALSE,FALSE,-37
"ABCG2",-0.542602892102336,0.00194919585267583,0.0636233209498414,0.536689900792196,TRUE,0.0430160919267407,"0.28",0.168463054339628,TRUE,FALSE,0
"ABCG4",-0.0767519466073415,0.6868596934199,0.923974331780749,0.340709678526841,FALSE,1.06999196670888e-05,"0.25",0.00062900298490234,FALSE,FALSE,0
"ABCG5",0.423359288097887,0.0197459786474186,0.229574791664306,0.466566963745647,FALSE,0.00165138209951976,"0.79",0.0703376098486699,FALSE,FALSE,-145
"ABHD1",-0.276084538375973,0.139729280522085,0.560842719947125,0.280303817481611,FALSE,0.00541401057568393,"0.28",0.207277360950503,FALSE,FALSE,0
"ABHD10",-0.0807563959955506,0.671405266055858,0.919297543048275,0.258763665729953,FALSE,6.85172728036396e-05,"0.07",0.883634543288504,FALSE,FALSE,0
"ABHD11",-0.00289210233592881,0.987898472660226,0.995346704891565,0.1647579834865,FALSE,0.000847279524486866,"0.07",0.0268671921711422,FALSE,FALSE,-26
"ABHD14A",-0.0549499443826474,0.773038811338617,0.94970234241784,0.272201407875486,FALSE,0.0398976980710161,"0.16",0.503692754142687,FALSE,FALSE,-43
"ABHD2",-0.256062291434928,0.171997331106155,0.612258754006523,0.355225574019523,FALSE,0.000384195080915342,"0.07",0.224230205516567,FALSE,FALSE,0
"ABHD4",-0.162625139043382,0.390548788014103,0.807323691183293,0.313728092229591,FALSE,7.93300266423509e-05,"0.07",0.493527211342558,FALSE,FALSE,0
"ABHD5",0.176418242491657,0.351043701483248,0.787394917016746,0.298490694510364,FALSE,0.0020956797329876,"0.15",0.813871932645443,FALSE,FALSE,0
"ABHD6",-0.00823136818687431,0.965566053570604,0.992387332836454,0.298819860794147,FALSE,7.25952423707305e-05,"0.04",0.168823943596649,FALSE,FALSE,0
"ABHD8",-0.0923248053392658,0.627509596661566,0.90558779170102,0.285342413067377,FALSE,0.00830770646825187,"0.55",0.439714507389073,FALSE,FALSE,-58
"ABI1",0.120800889877642,0.524858334520429,0.863913320072099,0.321527718180777,FALSE,0.000224805410066253,"0.04",0.893082306894925,FALSE,FALSE,0
"ABI2",-0.154171301446051,0.415971497407359,0.821314138545141,0.319939743299411,FALSE,0.000123468407754503,"0.04",0.861997254412728,FALSE,FALSE,0
"ABI3",-0.0638487208008899,0.737477066306884,0.939968805675482,0.287212187908573,FALSE,0.00387720745700427,"0.56",0.401966228331642,FALSE,FALSE,-62
"ABL1",-0.189766407119021,0.315189482908271,0.759651461140473,0.314339138059657,FALSE,0.00668910775876246,"0.08",0.329992633685221,FALSE,FALSE,0
"ABL2",-0.466963292547275,0.0092815978828249,0.153240799928791,0.46311715115232,FALSE,0.00970894775141093,"0.17",0.176284715315554,FALSE,FALSE,0
"ABLIM1",-0.194660734149054,0.30263518854497,0.748776542514117,0.244640586169256,FALSE,0.0279279787989652,"0.63",0.498918767609884,FALSE,FALSE,-78
"ABLIM3",-0.206674082313682,0.273173340679836,0.722630642007979,0.349887926438933,FALSE,0.0630109259979254,"0.24",0.393379995567708,FALSE,FALSE,-2
"ABO",-0.550611790878754,0.0016167498270292,0.0575694711135568,0.531313950837262,TRUE,0.03589615578304,"0.22",0.165665237711719,TRUE,FALSE,-4
"ABR",0.0660734149054505,0.728665867429545,0.936408596915059,0.21275569313651,FALSE,0.0169877617502834,"0.47",0.433360198219757,FALSE,FALSE,-245
"ABRA",-0.137708565072303,0.468035261362661,0.842537644028282,0.263707595107948,FALSE,-0.00156499815945012,"0.91",1.03557356009453,FALSE,FALSE,-138
"ABT1",-0.0834260289210234,0.661174334820857,0.917117995998304,0.294423804230411,FALSE,1.66558435281192e-05,"0.08",0.307195531519065,FALSE,FALSE,0
"ABTB1",-0.37174638487208,0.0430973351128698,0.335532988037758,0.453767516209019,FALSE,0.0315974639321757,"0.42",0.355409719898454,FALSE,FALSE,-8
"ABTB2",-0.262291434927697,0.161441282044148,0.59539335153879,0.296061995295886,FALSE,0.0106792591423034,"0.24",0.197802985503923,FALSE,FALSE,-4
"ACAA1",-0.0598442714126808,0.753419020854312,0.944705448491459,0.423610065332787,FALSE,0.000870984593250618,"0.08",0.0291294031007296,FALSE,FALSE,0
"ACAA2",-0.330812013348165,0.0741642773075593,0.430251290059533,0.542810729645846,FALSE,0.00697441939335138,"0.13",0.0783709459436539,FALSE,FALSE,0
"ACACA",0.0442714126807564,0.816309167130023,0.962272294461388,0.222600020636149,FALSE,6.55720002010415e-06,"0",1,FALSE,FALSE,0
"ACAD8",0.157285873192436,0.406499709974093,0.816049849659112,0.280723400142275,FALSE,0.00045411564390321,"0.09",0.729228314706296,FALSE,FALSE,0
"ACAD9",-0.116351501668521,0.540346175533803,0.870485350714575,0.27736812933191,FALSE,2.04799504217613e-05,"0.04",0.197783850651368,FALSE,FALSE,0
"ACADL",0.408676307007786,0.0249463918956438,0.262862769520054,0.467017610247647,FALSE,0.00981918042621479,"0.42",0.111665134634386,FALSE,FALSE,-56
"ACADM",-0.238264738598443,0.204822301866555,0.650244976775349,0.311713275357808,FALSE,0.0267321703078048,"0.2",0.590034631132203,FALSE,FALSE,-2
"ACADS",-0.385094549499444,0.0356022296751402,0.306832873201758,0.515753275817183,FALSE,0.00079469408017127,"0.15",0.00853348737951657,FALSE,FALSE,0
"ACADSB",-0.117241379310345,0.537231411675096,0.869041812192739,0.285198733908314,FALSE,7.33994309785304e-05,"0.02",0.259148587106054,FALSE,FALSE,0
"ACADVL",-0.146607341490545,0.439479823062786,0.833119377531741,0.321389080225151,FALSE,0.032248796026492,"0.22",0.371604660957724,FALSE,FALSE,-114
"ACAT1",0.0304783092324805,0.87297556219419,0.971122261381236,0.179944469757244,FALSE,4.60416383799873e-05,"0.15",0.40996269692567,FALSE,FALSE,0
"ACAT2",-0.149276974416018,0.431101630869191,0.82886372398691,0.311680112409172,FALSE,0.00774488101027188,"0.3",0.413457344189201,FALSE,FALSE,-2
"ACBD3",0.283203559510567,0.129393063121933,0.542352695203703,0.335365920836688,FALSE,4.3281047836715e-05,"0.06",0.245937176051467,FALSE,FALSE,0
"ACBD5",0.19377085650723,0.304894066859945,0.751582401358967,0.334257413207462,FALSE,0.000643540253160478,"0.14",0.080606345836421,FALSE,FALSE,0
"ACBD6",0.0656284760845384,0.730425439178135,0.93686794982209,0.272010476494441,FALSE,4.33925577125182e-05,"0",1,FALSE,FALSE,0
"ACD",-0.164849833147942,0.384010240846991,0.803457787029098,0.254517493420595,FALSE,5.79539631001066e-05,"0.91",0.51617069929394,FALSE,FALSE,-147
"ACE",-0.325917686318131,0.0788117790249299,0.43991302110279,0.34261820988072,FALSE,0.0906873641108855,"0.58",0.529758105365969,FALSE,FALSE,-52
"ACE2",0.0705228031145717,0.71114575289809,0.930098400364928,0.248535717827716,FALSE,0.030254969576932,"0.47",0.285336371981805,FALSE,FALSE,-31
"ACHE",-0.0567296996662959,0.765887766523098,0.946753633685479,0.270602475707583,FALSE,0.00528432766301038,"0.23",0.163687924319643,FALSE,FALSE,0
"ACIN1",-0.345050055617353,0.0618417900427872,0.397094908477117,0.365891646880765,FALSE,5.3820158269093e-05,"0.05",0.426625023382076,FALSE,FALSE,0
"ACLY",0.235150166852058,0.210981109828475,0.658931654259458,0.328021346883357,FALSE,0.000201263137812187,"0.08",0.0780437755721149,FALSE,FALSE,0
"ACMSD",0.0269187986651835,0.887711400585559,0.97425254099047,0.208094335944177,FALSE,0.00590407405694014,"0.35",0.221169089194383,FALSE,FALSE,0
"ACO1",-0.0447163515016685,0.814494678188017,0.962030264067556,0.257385064021073,FALSE,0.000132395432557659,"0.09",0.0186327497159809,FALSE,FALSE,0
"ACOT11",0.257397107897664,0.169695269166584,0.608449672494706,0.286510409685435,FALSE,0.0123857233645941,"0.55",0.362490560534195,FALSE,FALSE,-370
"ACOT12",-0.122135706340378,0.520254274383002,0.862207222456452,0.259104022395915,FALSE,-0.000232647847309046,"0.88",1.78970013725525,FALSE,FALSE,-130
"ACOT4",-0.474972191323693,0.00799468110262325,0.141231077207928,0.471519818193368,FALSE,0.0116050831523398,"0.77",0.161064086814622,FALSE,FALSE,-39
"ACOT7",-0.0104560622914349,0.956267458829717,0.990718904126847,0.200236142587524,FALSE,0.0021079642768469,"0.17",0.215774632758051,FALSE,FALSE,0
"ACOT8",-0.37797552836485,0.0394565676429779,0.321742391856846,0.327678750892747,FALSE,0.0127588007424209,"0.13",0.187196104545675,FALSE,FALSE,-4
"ACOX1",0.018020022246941,0.924701422565719,0.98284677261383,0.359081665998861,FALSE,0.000721463466404958,"0.11",0.173703646948452,FALSE,FALSE,0
"ACOX2",-0.0193548387096774,0.919141214890816,0.981662127130403,0.391193705304368,FALSE,0.0840615292329275,"0.31",0.303166480981686,FALSE,FALSE,-58
"ACOX3",0.0705228031145717,0.71114575289809,0.930098400364928,0.295155612819593,FALSE,3.6000059366455e-05,"0",1,FALSE,FALSE,0
"ACOXL",0.374416017797553,0.0415054829778199,0.329002638621811,0.434085217500952,FALSE,0.00249531679070853,"0.79",0.0565880644409125,FALSE,FALSE,-158
"ACP1",0.0402669632925473,0.832680404746444,0.965341571495698,0.223479398882722,FALSE,0.0300197554243768,"0.47",0.496851740500747,FALSE,FALSE,-8
"ACP2",-0.198665183537264,0.292600817937173,0.741059685830178,0.311519734078677,FALSE,2.70714073641693e-05,"0",1,FALSE,FALSE,0
"ACP5",-0.309010011123471,0.0966034003108707,0.480647404350057,0.417197868375214,FALSE,0.0270756833730696,"0.6",0.294803015915607,FALSE,FALSE,-6
"ACP6",-0.288987764182425,0.121417189124909,0.526403760026658,0.387306048192768,FALSE,0.0179405137381753,"0.19",0.474647336540862,FALSE,FALSE,-10
"ACPP",-0.180867630700779,0.338830602820737,0.778946937348866,0.302424440564148,FALSE,0.0408066996945735,"0.37",0.232262212677619,TRUE,FALSE,-29
"ACPT",0.299221357063404,0.108205276410762,0.504765394147779,0.361806241994362,FALSE,0.00620273889607557,"0.69",0.236743433433334,FALSE,FALSE,-237
"ACRBP",-0.302335928809789,0.104406159603545,0.498298137368346,0.315207496591565,FALSE,0.00556447053034754,"0.78",0.237279608847065,FALSE,FALSE,-66
"ACRV1",0.10567296996663,0.578374386181772,0.887684725393696,0.240666858716829,FALSE,-0.000149089807371355,"0.8",-1.9779524564061,FALSE,FALSE,-109
"ACSBG1",-0.151946607341491,0.422811756923131,0.824501072427441,0.286983972288972,FALSE,4.15126934435775e-05,"0.89",0.0232648466571048,FALSE,FALSE,-60
"ACSBG2",0.155506117908788,0.411897173366448,0.818390763034717,0.315272864141662,FALSE,-0.00131073714417176,"0.37",-0.0882220956992651,FALSE,FALSE,-122
"ACSL1",-0.213348164627364,0.257636218204248,0.708421641874135,0.273813450619592,FALSE,0.0075277686852375,"0.23",0.114006626447225,FALSE,FALSE,-6
"ACSL3",0.0634037819799778,0.739243267163598,0.940426057980883,0.233398533322843,FALSE,7.37054216059628e-05,"0.04",0.286837665746265,FALSE,FALSE,0
"ACSL4",-0.125250278086763,0.509588579699501,0.85983610766587,0.267896486045614,FALSE,0.0197265275042986,"0.13",0.111422852214243,TRUE,FALSE,-6
"ACSL5",-0.610233592880979,0.000342675653340896,0.0235906227048439,0.607123189113816,TRUE,0.079693450257672,"0.71",0.28042585853667,FALSE,FALSE,-305
"ACSL6",-0.182647385984427,0.334018471473001,0.775417089201271,0.39572094502116,FALSE,0.0274359431247076,"0.5",0.194748284669595,TRUE,FALSE,-6
"ACSM1",-0.0540600667408231,0.776621216103165,0.950957825863517,0.234564183606896,FALSE,-0.000177071615417941,"0.16",-0.218076743362325,FALSE,FALSE,-4
"ACSM3",-0.177753058954394,0.347352406593455,0.785033025566067,0.267223590894878,FALSE,0.00781347281487708,"0.21",0.284239834690032,FALSE,FALSE,0
"ACSS1",-0.44916573971079,0.0127764674607658,0.181636913500424,0.44498868786839,FALSE,0.0279788075716998,"0.48",0.156014411902447,TRUE,FALSE,-103
"ACSS2",-0.268965517241379,0.150653324746762,0.578132133715698,0.371781946554993,FALSE,0.0143933203697531,"0.19",0.118813563335865,TRUE,FALSE,0
"ACTA1",-0.039377085650723,0.836328044853809,0.966654611538533,0.294675599402966,FALSE,-0.000788486743525232,"0.78",-0.745439697594511,FALSE,FALSE,-182
"ACTA2",0.244938820912125,0.192043801351483,0.63561350220032,0.379358776420979,FALSE,0.00822789013010108,"0.77",0.216870081173785,FALSE,FALSE,-216
"ACTB",0.175973303670745,0.352279335177313,0.787394917016746,0.378002766047264,FALSE,0.000128011891288467,"0.03",0.256937974169005,FALSE,FALSE,0
"ACTG1",0.0193548387096774,0.919141214890816,0.981662127130403,0.203786783072599,FALSE,0.00159468392724752,"0.03",0.832342299690804,FALSE,FALSE,0
"ACTG2",-0.0153503893214683,0.93583202046693,0.984908359166484,0.258004109496293,FALSE,0.00031567933419328,"0.6",0.315595438285707,FALSE,FALSE,-54
"ACTL6A",-0.352614015572859,0.0559814283825943,0.377384596437916,0.386415158575065,FALSE,7.56821285208277e-05,"0.02",0.412291065610527,FALSE,FALSE,0
"ACTL6B",-0.0669632925472747,0.72515078305641,0.934852768668455,0.595337410311387,FALSE,0.0111719932102607,"0.08",0.0858014924175987,TRUE,FALSE,0
"ACTL7A",-0.120800889877642,0.524858334520429,0.863913320072099,0.355330117827564,FALSE,1.40002531073281e-05,"0.88",0.869711771770813,FALSE,FALSE,-109
"ACTL7B",0.0491657397107898,0.796402967351273,0.956070736223115,0.305161927150162,FALSE,-0.00144648149653781,"0.46",-0.200497423629714,FALSE,FALSE,-274
"ACTL8",-0.0727474972191324,0.70243884742446,0.92887111384103,0.242483493849348,FALSE,0.0282685566465749,"0.23",0.219174569002528,FALSE,FALSE,-2
"ACTN1",0.0527252502780868,0.782003233104392,0.951250238255813,0.242504617654511,FALSE,2.56968949987555e-05,"0.03",0.38024659125641,FALSE,FALSE,0
"ACTN2",0.0669632925472747,0.72515078305641,0.934852768668455,0.22542322873349,FALSE,-0.00178198188066821,"0.48",-0.975417050008703,FALSE,FALSE,-151
"ACTN3",0.00867630700778643,0.963705942101214,0.992361145528754,0.277909837355732,FALSE,0.0086947341368817,"0.74",0.228631924564242,FALSE,FALSE,-27
"ACTN4",0.0812013348164627,0.669696047431882,0.91928427828142,0.273339520574317,FALSE,8.70938778849612e-05,"0.04",0.490741147226853,FALSE,FALSE,0
"ACTR1A",0.0527252502780868,0.782003233104392,0.951250238255813,0.353806075594116,FALSE,9.41299066504096e-05,"0.03",0.447593162707282,FALSE,FALSE,0
"ACTR1B",-0.111457174638487,0.557628335203243,0.879491843873041,0.298701849894502,FALSE,2.33789824377965e-05,"0.02",0.349697512743425,FALSE,FALSE,0
"ACTR2",0.135928809788654,0.473860500720488,0.844724015644072,0.278397603366372,FALSE,5.88661937080679e-05,"0.06",0.231752191387137,FALSE,FALSE,0
"ACTR3",0.0936596218020022,0.622520427359527,0.904593774386192,0.273991583867603,FALSE,9.38822377095748e-05,"0.06",0.345040818239761,FALSE,FALSE,0
"ACTR3B",0.209343715239155,0.266887407202702,0.715757187247597,0.347449002937451,FALSE,8.50863450860402e-05,"0.04",0.252190513943675,FALSE,FALSE,0
"ACTR5",-0.0166852057842047,0.930265109740668,0.98446821352124,0.35365892344385,FALSE,0.00276655953487958,"0.12",0.064587836832039,FALSE,FALSE,0
"ACTR6",0.0242491657397108,0.898787679598603,0.976315315344796,0.291702912749614,FALSE,0.000106898442444087,"0.15",0.0187660211868568,FALSE,FALSE,0
"ACVR1",0.102558398220245,0.58968540890212,0.893098207962557,0.301301870212391,FALSE,0.0550723909012312,"0.37",0.274111458647318,FALSE,FALSE,-76
"ACVR1B",-0.385984427141268,0.0351425646291093,0.304953698718145,0.44146958850276,FALSE,0.000982229150275047,"0.07",0.352413657673534,FALSE,FALSE,0
"ACVR1C",-0.163515016685206,0.387925734516576,0.805566438459559,0.36776923507273,FALSE,0.0270892503665107,"0.15",0.319440420886754,FALSE,FALSE,0
"ACVR2A",0.0852057842046719,0.654386663517159,0.915190607103104,0.227943641151139,FALSE,2.3639694866618e-05,"0.05",0.41446364940541,FALSE,FALSE,0
"ACVR2B",-0.136373748609566,0.472400669491063,0.843843246540178,0.319362156085976,FALSE,0.000182603166323327,"0.07",0.0867542157291084,FALSE,FALSE,0
"ACVRL1",-0.296551724137931,0.111543159291293,0.511100744812343,0.746722595021592,FALSE,0.0200331999787904,"0.21",0.0725267881675653,TRUE,FALSE,-2
"ACY1",-0.587096774193548,0.000648330987242041,0.0325858039118688,0.567239190407649,TRUE,0.0240365831915154,"0.32",0.209202521826271,TRUE,FALSE,-4
"ACY3",-0.614238042269188,0.000305325019461344,0.0219505499750722,0.599562329366065,TRUE,0.0400039891489281,"0.17",0.276928787356393,FALSE,FALSE,0
"ACYP1",-0.135483870967742,0.4753226725917,0.845472946753699,0.290512423957622,FALSE,0.000239158837706252,"0.04",0.614011098683179,FALSE,FALSE,0
"ACYP2",-0.276974416017798,0.138405411812594,0.558092677592921,0.365570792705285,FALSE,0.014761305507161,"0.27",0.319456745928607,FALSE,FALSE,-6
"ADA",-0.469187986651835,0.00890773897606367,0.150123155829536,0.581544919760904,FALSE,0.0535745517530795,"0.06",0.301558382172717,FALSE,FALSE,0
"ADAM10",0.23559510567297,0.210093618362056,0.658150416705625,0.369648181578558,FALSE,0.000152338786907483,"0.04",0.313690743272564,FALSE,FALSE,0
"ADAM11",0.595995550611791,0.000510240387147753,0.0282722954029821,0.633087340209133,FALSE,0.0157052029889085,"0.31",0.0995081872670456,FALSE,FALSE,-2
"ADAM12",0.0527252502780868,0.782003233104392,0.951250238255813,0.288279168131716,FALSE,-0.00322125949086471,"0.43",-0.35887202380004,FALSE,FALSE,-82
"ADAM15",-0.35083426028921,0.0573193466690531,0.381871236840924,0.432200079342109,FALSE,0.000122774808092048,"0.07",0.0297135130487611,FALSE,FALSE,0
"ADAM17",-0.0175750834260289,0.926555610976843,0.983712981127766,0.237486203909512,FALSE,0.000473677021671925,"0.08",0.578347868409873,FALSE,FALSE,0
"ADAM18",0.174193548387097,0.357247839636608,0.791028890922462,0.278624954170329,FALSE,-0.00198406147841571,"0.62",-176.658851165486,FALSE,FALSE,-68
"ADAM19",-0.556840934371524,0.00139338817717638,0.0532912333486414,0.541562890404285,TRUE,0.110501939518779,"0.36",0.399001485416628,FALSE,TRUE,42
